vowel_count,length,tty,name,rxcui
3,9,BN,Versacloz,1369826
3,9,BN,Victrelis,1102133
3,9,BN,Vistogard,1739795
3,9,BN,Wal-Mucil,1087164
3,9,BN,Westhroid,220939
3,9,BN,Zithranol,1245900
3,9,BN,Zithromax,196474
3,9,BN,Zolgensma,2170231
3,9,BN,Zolpimist,828693
3,9,BN,Zontivity,1537040
3,9,BN,Zypitamag,2001255
3,8,IN,ambroxol,625
3,8,IN,baclofen,1292
3,8,IN,bosentan,75207
3,8,IN,bronopol,1114345
3,8,IN,busulfan,1828
3,8,IN,butamben,19861
3,8,IN,cefaclor,2176
3,8,IN,cefdinir,25037
3,8,IN,chlorine,1310122
3,8,IN,clobazam,21241
3,8,IN,coal tar,2635
3,8,IN,colistin,2709
3,8,IN,collagen,2714
3,8,IN,corn oil,2854
3,8,IN,curcumin,2955
3,8,IN,cysteine,3024
3,8,IN,D-biotin,314583
3,8,IN,dipyrone,3523
3,8,IN,doxapram,3637
3,8,IN,elbasvir,1734628
3,8,IN,farnesol,1362903
3,8,IN,febantel,24805
3,8,IN,fipronil,1433761
3,8,IN,flunixin,25121
3,8,IN,fructose,4570
3,8,IN,glucagon,4832
3,8,IN,glutaral,4888
3,8,IN,guar gum,26344
3,8,IN,heptanal,2360434
3,8,IN,heptanes,1367182
3,8,IN,iloprost,40138
3,8,IN,lactitol,28395
3,8,IN,lecithin,8214
3,8,IN,losartan,52175
3,8,IN,lycopene,29008
3,8,IN,maltitol,1363049
3,8,IN,mannitol,6628
3,8,IN,methanol,1310568
3,8,IN,miglitol,30009
3,8,IN,morphine,7052
3,8,IN,naproxen,7258
3,8,IN,neomycin,7299
3,8,IN,nitrogen,7456
3,8,IN,oat bran,253190
3,8,IN,orlistat,37925
3,8,IN,oxytocin,7824
3,8,IN,palm oil,32809
3,8,IN,pamabrom,54365
3,8,IN,paraffin,7906
3,8,IN,pepsin A,8016
3,8,IN,pindolol,8332
3,8,IN,pine tar,8333
3,8,IN,prazosin,8629
3,8,IN,propofol,8782
3,8,IN,propolis,8783
3,8,IN,pullulan,1425878
3,8,IN,pyruvate,72031
3,8,IN,ramipril,35296
3,8,IN,rifampin,9384
3,8,IN,sea salt,1311499
3,8,IN,sorbitan,1367146
3,8,IN,sorbitol,9945
3,8,IN,soy acid,1484859
3,8,IN,spinosad,299081
3,8,IN,succimer,3446
3,8,IN,sulindac,10237
3,8,IN,tall oil,1364132
3,8,IN,tolmetin,10636
3,8,IN,tramadol,10689
3,8,IN,tricetin,1994358
3,8,IN,trospium,236778
3,8,IN,tyrosine,10962
3,8,IN,vanillin,1368176
3,8,IN,warfarin,11289
3,8,IN,xylazine,1099660
3,8,IN,zaleplon,74667
3,8,IN,zolpidem,39993
3,8,BN,Accupril,72210
3,8,BN,Actigall,215007
3,8,BN,Adcetris,1147324
3,8,BN,Addaprin,900431
3,8,BN,Adderall,84815
3,8,BN,Adipex-P,332
3,8,BN,Aggrenox,226718
3,8,BN,Ala-Cort,215068
3,8,BN,Alcortin,581494
3,8,BN,Aldex AN,707263
3,8,BN,Aleve PM,1550958
3,8,BN,Allzital,2279002
3,8,BN,Alphagan,153358
3,8,BN,Alprolix,1536002
3,8,BN,Altamist,215180
3,8,BN,Altoprev,541841
3,8,BN,Alunbrig,1921223
3,8,BN,Amlactin,215246
3,8,BN,Anascorp,1119990
3,8,BN,Androgel,261448
3,8,BN,Antivert,91818
3,8,BN,Aplenzin,835486
3,8,BN,Asparlas,2121422
3,8,BN,Aspi-Cor,1600986
3,8,BN,Astagraf,1431972
3,8,BN,Atrovent,151390
3,8,BN,Aygestin,215496
3,8,BN,Balnetar,91925
3,8,BN,Balversa,2123132
3,8,BN,Banophen,215558
3,8,BN,Basaglar,1736859
3,8,BN,Belrapzo,2178262
3,8,BN,Belsomra,1547105
3,8,BN,Benzepro,1302429
3,8,BN,Berinert,867378
3,8,BN,Besponsa,1942955
3,8,BN,Betasept,215667
3,8,BN,Bicarsim,1086436
3,8,BN,Bicillin,225110
3,8,BN,BiferaRx,978677
3,8,BN,Biothrax,404894
3,8,BN,Bismarex,215695
3,8,BN,Bonjesta,1999652
3,8,BN,Boostrix,583411
3,8,BN,Braftovi,2049112
3,8,BN,Bravelle,352478
3,8,BN,Brevital,227282
3,8,BN,Brilinta,1116636
3,8,BN,Briviact,1739750
3,8,BN,Bromsite,1790142
3,8,BN,Bronkaid,215766
3,8,BN,Brukinsa,2262441
3,8,BN,Bucalsep,1304967
3,8,BN,Bufferin,215770
3,8,BN,Buprenex,203840
3,8,BN,Busulfex,284676
3,8,BN,Bydureon,1242964
3,8,BN,Bynfezia,2360544
3,8,BN,Cafergot,20027
3,8,BN,Calcidol,795480
3,8,BN,Caldolor,854184
3,8,BN,Caltrate,215850
3,8,BN,Cancidas,282383
3,8,BN,Capastat,202985
3,8,BN,Caprelsa,1114071
3,8,BN,Carbaglu,905391
3,8,BN,Cardizem,203494
3,8,BN,Carnitor,151494
3,8,BN,Carospir,1943340
3,8,BN,Cataflam,215916
3,8,BN,Catapres,202941
3,8,BN,Celebrex,215927
3,8,BN,Cellugel,284690
3,8,BN,Celontin,225235
3,8,BN,Cepastat,215946
3,8,BN,Ceprotin,704876
3,8,BN,Cerdelga,1547226
3,8,BN,Cerezyme,84958
3,8,BN,Cervidil,215960
3,8,BN,Cetraxal,848957
3,8,BN,Chenodal,877414
3,8,BN,Ciclodan,1100054
3,8,BN,Cidaflex,1013644
3,8,BN,Cinvanti,1995151
3,8,BN,Ciprodex,404930
3,8,BN,Citanest,151518
3,8,BN,Citrucel,92170
3,8,BN,Claforan,203573
3,8,BN,Claravis,405944
3,8,BN,Clarinex,323342
3,8,BN,Claritin,203576
3,8,BN,ClearLax,880403
3,8,BN,Clozaril,216102
3,8,BN,Cogentin,151532
3,8,BN,Colestid,151533
3,8,BN,Colocort,284702
3,8,BN,Combigan,746962
3,8,BN,Combivir,192254
3,8,BN,Cometriq,1363274
3,8,BN,Complera,1145803
3,8,BN,Concerta,284704
3,8,BN,Conjupri,2377360
3,8,BN,Consensi,2049588
3,8,BN,Contrave,1551469
3,8,BN,Copiktra,2058515
3,8,BN,Corifact,1091609
3,8,BN,Corlanor,1649486
3,8,BN,Corlopam,155091
3,8,BN,Cosmegen,203599
3,8,BN,Cotellic,1722371
3,8,BN,Cotempla,1926841
3,8,BN,Cresemba,1608328
3,8,BN,Crixivan,203608
3,8,BN,Curosurf,48519
3,8,BN,Cyanokit,687707
3,8,BN,Cytovene,203743
3,8,BN,Daklinza,1660186
3,8,BN,Daliresp,1091840
3,8,BN,Dalvance,1539244
3,8,BN,Dantrium,3104
3,8,BN,Daptacel,352572
3,8,BN,Daraprim,151583
3,8,BN,Darzalex,1721952
3,8,BN,Daytrana,631252
3,8,BN,Decadron,227682
3,8,BN,Del-Beta,216427
3,8,BN,Delzicol,1368955
3,8,BN,Dentagel,604432
3,8,BN,Dermafix,866164
3,8,BN,Dermatop,216485
3,8,BN,Dermotic,616088
3,8,BN,Desferal,151607
3,8,BN,Dexilant,902621
3,8,BN,Dextenza,2108016
3,8,BN,Diclegis,1375949
3,8,BN,Differin,153184
3,8,BN,Diflucan,202813
3,8,BN,Dilantin,202740
3,8,BN,Dipentum,49131
3,8,BN,Diprivan,196459
3,8,BN,Disalcid,204318
3,8,BN,Ditropan,151651
3,8,BN,Donnatal,115141
3,8,BN,Doptelet,2045953
3,8,BN,Drizalma,2200169
3,8,BN,Dulcolax,151672
3,8,BN,Duoplant,92540
3,8,BN,Dupixent,1876402
3,8,BN,Duraclon,216778
3,8,BN,Duradrin,216781
3,8,BN,Duraflor,1304248
3,8,BN,DuraPrep,1090519
3,8,BN,Dutoprol,1372709
3,8,BN,Dyanavel,1720587
3,8,BN,Dyrenium,203238
3,8,BN,Elestrin,706464
3,8,BN,Elzonris,2109060
3,8,BN,Emerphed,2368457
3,8,BN,Emgality,2058873
3,8,BN,Enstilar,1716095
3,8,BN,Entocort,153171
3,8,BN,Entresto,1656341
3,8,BN,Envarsus,1664435
3,8,BN,Esperoct,2275725
3,8,BN,Estrogel,405052
3,8,BN,Euthyrox,217006
3,8,BN,EVARREST,1793131
3,8,BN,Evithrom,748322
3,8,BN,Excedrin,217020
3,8,BN,Exelderm,217028
3,8,BN,Exservan,2267567
3,8,BN,Eyemycin,584531
3,8,BN,Fareston,155082
3,8,BN,Faslodex,203870
3,8,BN,Felbatol,224900
3,8,BN,Fenortho,1799318
3,8,BN,Fensolvi,2371769
3,8,BN,Feverall,217115
3,8,BN,FiberCon,217120
3,8,BN,Fibricor,860881
3,8,BN,Fintepla,2381139
3,8,BN,Firdapse,2107513
3,8,BN,Firmagon,858122
3,8,BN,Flexeril,224954
3,8,BN,Flolipid,1944257
3,8,BN,Florajen,1150102
3,8,BN,Florical,171000
3,8,BN,Folbalin,607103
3,8,BN,Folbecal,1087259
3,8,BN,Foltrate,542042
3,8,BN,Formadon,217187
3,8,BN,Fortamet,541766
3,8,BN,Fortesta,1051071
3,8,BN,Foscavir,225811
3,8,BN,Fosrenol,356761
3,8,BN,Fulphila,2048021
3,8,BN,Gabitril,217243
3,8,BN,Gablofen,1047432
3,8,BN,Galafold,2054258
3,8,BN,GamaSTAN,797554
3,8,BN,Gamifant,2104612
3,8,BN,Gammaked,1117548
3,8,BN,Gaviscon,25655
3,8,BN,Genahist,217286
3,8,BN,Genaphed,217295
3,8,BN,Generlac,217314
3,8,BN,Gilotrif,1430268
3,8,BN,Gloperba,2180553
3,8,BN,GlucaGen,151823
3,8,BN,Glumetza,645109
3,8,BN,Goprelto,1995289
3,8,BN,Gynodiol,217468
3,8,BN,Gynol II,809438
3,8,BN,Habitrol,203781
3,8,BN,Hectorol,261539
3,8,BN,Hemlibra,1989800
3,8,BN,Hemmorex,1674193
3,8,BN,Hemocyte,897253
3,8,BN,Hibistat,217531
3,8,BN,Hizentra,902750
3,8,BN,Horizant,1095698
3,8,BN,Humate-P,42729
3,8,BN,Ibuprohm,850404
3,8,BN,Idamycin,224952
3,8,BN,Increlex,614390
3,8,BN,Infanrix,224903
3,8,BN,Infasurf,232538
3,8,BN,Ingrezza,1918225
3,8,BN,InnoPran,856468
3,8,BN,Intron A,545290
3,8,BN,Iprivask,383613
3,8,BN,Isochron,352728
3,8,BN,Jantoven,405155
3,8,BN,Juxtapid,1364485
3,8,BN,Jynarque,2044350
3,8,BN,Kalbitor,884699
3,8,BN,Kalydeco,1243047
3,8,BN,Kanjinti,2174805
3,8,BN,Karbinal,1374771
3,8,BN,Kedbumin,1115485
3,8,BN,Kengreal,1656057
3,8,BN,Kesimpta,2390950
3,8,BN,Keytruda,1547550
3,8,BN,Khedezla,1435475
3,8,BN,Klonopin,202585
3,8,BN,Lac-Dose,217943
3,8,BN,Lactinol,217952
3,8,BN,Lactocal,1116180
3,8,BN,Lactrase,217954
3,8,BN,Lamictal,196502
3,8,BN,Lansinoh,608814
3,8,BN,Lartruvo,1855740
3,8,BN,Lemtrada,1594659
3,8,BN,Lenzagel,1373138
3,8,BN,Levophed,227559
3,8,BN,Lidoderm,261555
3,8,BN,Lidotral,1723992
3,8,BN,Lincocin,287531
3,8,BN,Lithobid,203321
3,8,BN,Lorbrena,2103170
3,8,BN,Lotensin,218088
3,8,BN,Lotrimin,202859
3,8,BN,Lotronex,261563
3,8,BN,Lucemyra,2046592
3,8,BN,Lucentis,644298
3,8,BN,Lumizyme,993069
3,8,BN,Luxturna,1995543
3,8,BN,Macrobid,152001
3,8,BN,Magtrate,218184
3,8,BN,Maxitrol,134920
3,8,BN,Mekinist,1425105
3,8,BN,Menactra,596702
3,8,BN,Menostar,545273
3,8,BN,Mestinon,203001
3,8,BN,Metaglip,352764
3,8,BN,Metaxall,1720607
3,8,BN,Metozolv,863583
3,8,BN,MetroGel,202869
3,8,BN,Micaderm,864092
3,8,BN,Micardis,218353
3,8,BN,Mifeprex,284781
3,8,BN,Migergot,218377
3,8,BN,Migranal,42643
3,8,BN,Miniprin,847088
3,8,BN,Minitran,151174
3,8,BN,Mivacron,152063
3,8,BN,Monistat,358859
3,8,BN,Monopril,225030
3,8,BN,Monovisc,1537003
3,8,BN,Morgidox,1101052
3,8,BN,Movantik,1551918
3,8,BN,MoviPrep,669559
3,8,BN,Mulpleta,2054990
3,8,BN,Multigen,802647
3,8,BN,Mycamine,583520
3,8,BN,Myorisan,1242606
3,8,BN,Mysoline,203011
3,8,BN,Nafrinse,352784
3,8,BN,Namzaric,1602583
3,8,BN,Naprelan,218599
3,8,BN,Nasacort,153239
3,8,BN,Nascobal,262128
3,8,BN,Nasoflow,1795586
3,8,BN,Natrecor,352791
3,8,BN,Nayzilam,2173495
3,8,BN,NebuPent,218646
3,8,BN,Nembutal,204354
3,8,BN,Nexletol,2282409
3,8,BN,Nexlizet,2283231
3,8,BN,Nicotrol,218734
3,8,BN,Ninjacof,1593751
3,8,BN,Niva-Fol,1607001
3,8,BN,Nocdurna,2048573
3,8,BN,Nolvadex,281964
3,8,BN,Norgesic,218776
3,8,BN,Northera,1490027
3,8,BN,Novacort,544125
3,8,BN,Numbrino,2272604
3,8,BN,Nuplazid,1791692
3,8,BN,Nutralox,1358863
3,8,BN,Nutropin,202831
3,8,BN,NuvaRing,710529
3,8,BN,Nymalize,1423768
3,8,BN,Omnipred,731217
3,8,BN,Oncaspar,224911
3,8,BN,Onpattro,2053525
3,8,BN,Option 2,1736009
3,8,BN,Orbactiv,1547616
3,8,BN,Osmitrol,202697
3,8,BN,OsmoPrep,631423
3,8,BN,Oxtellar,1365655
3,8,BN,Panretin,219098
3,8,BN,ParaGard,2267306
3,8,BN,Parlodel,38
3,8,BN,Parsabiv,1876128
3,8,BN,Pemazyre,2359335
3,8,BN,Pennsaid,967941
3,8,BN,Pentacel,674453
3,8,BN,Percocet,42844
3,8,BN,Perseris,2055668
3,8,BN,Phenadoz,541158
3,8,BN,Photrexa,1925826
3,8,BN,Pifeltro,2055761
3,8,BN,Pliaglis,728123
3,8,BN,Praluent,1659157
3,8,BN,Precedex,262138
3,8,BN,Premarin,202896
3,8,BN,PremaSol,606589
3,8,BN,Prepidil,152247
3,8,BN,Prepopik,1304095
3,8,BN,Prevacid,83156
3,8,BN,Prezista,643075
3,8,BN,Prilosec,203345
3,8,BN,Primaxin,227475
3,8,BN,Prinivil,203644
3,8,BN,Prinzide,219412
3,8,BN,Privigen,758996
3,8,BN,Prolensa,1375918
3,8,BN,Promacta,825422
3,8,BN,Propoven,884672
3,8,BN,Protonix,261624
3,8,BN,Protopam,1486892
3,8,BN,Protopic,284848
3,8,BN,Provenge,978086
3,8,BN,Provigil,219484
3,8,BN,Prudoxin,261625
3,8,BN,PulmoSal,1442601
3,8,BN,Pyridium,8998
3,8,BN,Questran,202582
3,8,BN,QuinZyme,835951
3,8,BN,R A Acne,219570
3,8,BN,RabAvert,219579
3,8,BN,Ragwitek,1495464
3,8,BN,Razadyne,583099
3,8,BN,Reditrex,2377334
3,8,BN,Regranex,219603
3,8,BN,Relagard,405298
3,8,BN,Relistor,796436
3,8,BN,Restasis,352951
3,8,BN,Restoril,219641
3,8,BN,Retacrit,2047592
3,8,BN,Retisert,584154
3,8,BN,Retrovir,202791
3,8,BN,Revlimid,337535
3,8,BN,Rhinaris,899912
3,8,BN,Ruconest,1599837
3,8,BN,Ryanodex,1544754
3,8,BN,Sarclisa,2282024
3,8,BN,Scenesse,2262255
3,8,BN,Sea Soft,219829
3,8,BN,Sebasorb,219834
3,8,BN,Sensipar,460392
3,8,BN,Serevent,203159
3,8,BN,Serostim,744286
3,8,BN,Signifor,1364110
3,8,BN,Simulect,219912
3,8,BN,Sivextro,1540863
3,8,BN,Skelaxin,204315
3,8,BN,Soltamox,498464
3,8,BN,Somavert,356771
3,8,BN,Somnicin,1293415
3,8,BN,Sotylize,1593726
3,8,BN,Spinraza,1863561
3,8,BN,Sporanox,202826
3,8,BN,Spravato,2119382
3,8,BN,Stamaril,1876706
3,8,BN,Stivarga,1312403
3,8,BN,Sudo-Tab,1358838
3,8,BN,Sudogest,220077
3,8,BN,Sulfo-Lo,220095
3,8,BN,Surfaxin,1293259
3,8,BN,Survanta,202963
3,8,BN,Tabrecta,2362235
3,8,BN,TachoSil,1001585
3,8,BN,Taclonex,748281
3,8,BN,Tactinal,798923
3,8,BN,Tafinlar,1425223
3,8,BN,Tagrisso,1721566
3,8,BN,Talzenna,2099947
3,8,BN,Tambocor,152403
3,8,BN,Targadox,1806943
3,8,BN,Tazverik,2274385
3,8,BN,Tecartus,2387348
3,8,BN,Tegretol,203029
3,8,BN,Tekturna,700402
3,8,BN,Tenormin,152413
3,8,BN,Tera Gel,284887
3,8,BN,Tessalon,227783
3,8,BN,Testopel,353017
3,8,BN,Texacort,220238
3,8,BN,Thalomid,220239
3,8,BN,Thoracol,1237026
3,8,BN,Tiglutik,2059261
3,8,BN,Timoptic,10601
3,8,BN,Tinactin,220322
3,8,BN,Tinaderm,864159
3,8,BN,Tindamax,539806
3,8,BN,Tirosint,728656
3,8,BN,Tivorbex,1491522
3,8,BN,Tobradex,220330
3,8,BN,Tofranil,6716
3,8,BN,Topicort,220345
3,8,BN,Tracleer,323502
3,8,BN,Trandate,152440
3,8,BN,Tranxene,202966
3,8,BN,Travatan,284896
3,8,BN,Trecator,835718
3,8,BN,Treximet,794765
3,8,BN,Tri-Luma,353031
3,8,BN,Triferic,1607981
3,8,BN,Triglide,583093
3,8,BN,Trilipix,828374
3,8,BN,Triostat,220469
3,8,BN,TripTone,220486
3,8,BN,Trisenox,829877
3,8,BN,Trizivir,284904
3,8,BN,Trogarzo,2043318
3,8,BN,Trokendi,1436240
3,8,BN,Trulance,1873760
3,8,BN,Trumenba,1593136
3,8,BN,Tubersol,220505
3,8,BN,Tussigon,220542
3,8,BN,Tuzistra,1652088
3,8,BN,Tycolene,220562
3,8,BN,U-Lactin,220590
3,8,BN,Ultracet,353062
3,8,BN,Ultrasal,1487372
3,8,BN,Urocit-K,220697
3,8,BN,Vagistat,227386
3,8,BN,Vancocin,202368
3,8,BN,Vanquish,220751
3,8,BN,Vaprisol,616622
3,8,BN,Vaxchora,1812946
3,8,BN,Vazculep,1542381
3,8,BN,Vectibix,675979
3,8,BN,Vectical,831894
3,8,BN,Velphoro,1484290
3,8,BN,Veltassa,1716210
3,8,BN,Ventavis,591568
3,8,BN,Ventolin,8887
3,8,BN,Veripred,824886
3,8,BN,Videx EC,284914
3,8,BN,Viltepso,2389845
3,8,BN,Vincasar,227575
3,8,BN,Viracept,134526
3,8,BN,Viroptic,224923
3,8,BN,Vistaril,282519
3,8,BN,Visudyne,261696
3,8,BN,Vitrakvi,2105640
3,8,BN,Vivitrol,636556
3,8,BN,Vivlodex,1722350
3,8,BN,Vizimpro,2058916
3,8,BN,Voltaren,202976
3,8,BN,Vonvendi,1812594
3,8,BN,Votrient,867503
3,8,BN,Vumerity,2261789
3,8,BN,Wal-Four,1087044
3,8,BN,Wal-itin,700794
3,8,BN,Xerac AC,94611
3,8,BN,Yescarta,1987403
3,8,BN,Yondelis,1718590
3,8,BN,Yosprala,1811911
3,8,BN,Zanaflex,153736
3,8,BN,Zarontin,202981
3,8,BN,Zelboraf,1147224
3,8,BN,Zembrace,1738577
3,8,BN,Zepzelca,2374734
3,8,BN,Zilretta,1947125
3,8,BN,Zinecard,224908
3,8,BN,Zinplava,1855053
3,8,BN,Zomacton,1648156
3,8,BN,Zonatuss,904387
3,8,BN,Zonegran,261708
3,8,BN,Zorbtive,405411
3,8,BN,Zorvolex,1442117
3,8,BN,Zostavax,658273
3,8,BN,Zulresso,2121782
3,8,BN,Zurampic,1731037
3,8,BN,Zutripro,1112221
3,7,IN,amylase,743
3,7,IN,arbutin,1367175
3,7,IN,aspirin,1191
3,7,IN,beeswax,1356
3,7,IN,betadex,1362685
3,7,IN,borneol,1368202
3,7,IN,calcium,1895
3,7,IN,ceresin,1425217
3,7,IN,choline,2449
3,7,IN,creosol,1362910
3,7,IN,danazol,3102
3,7,IN,dapsone,3108
3,7,IN,decanal,1484495
3,7,IN,digoxin,3407
3,7,IN,diosmin,3489
3,7,IN,doxepin,3638
3,7,IN,esmolol,49737
3,7,IN,estriol,4094
3,7,IN,estrone,4103
3,7,IN,ethanol,448
3,7,IN,gamboge,89698
3,7,IN,gelatin,4716
3,7,IN,glucose,4850
3,7,IN,heparin,5224
3,7,IN,isomalt,1363717
3,7,IN,kinetin,16054
3,7,IN,lactase,41397
3,7,IN,lactate,114202
3,7,IN,lactose,6211
3,7,IN,lanolin,6227
3,7,IN,lindane,1388
3,7,IN,lithium,6448
3,7,IN,maltose,1311261
3,7,IN,mannose,6633
3,7,IN,nadolol,7226
3,7,IN,oxantel,1871175
3,7,IN,oxybate,2387302
3,7,IN,perlite,1858075
3,7,IN,proline,8737
3,7,IN,propane,1362877
3,7,IN,safrole,2383532
3,7,IN,silicon,9774
3,7,IN,sotalol,9947
3,7,IN,sucrose,10159
3,7,IN,timolol,10600
3,7,IN,totarol,1600439
3,7,IN,wogonin,2001619
3,7,BN,Abelcet,81507
3,7,BN,Abilify,352393
3,7,BN,Accuneb,352394
3,7,BN,Acephen,225064
3,7,BN,Aciphex,261440
3,7,BN,Acnevir,997961
3,7,BN,Acnomel,214988
3,7,BN,Actemra,895761
3,7,BN,Acticin,214998
3,7,BN,Actonel,753143
3,7,BN,Adcirca,849863
3,7,BN,Adempas,1439889
3,7,BN,Admelog,1992165
3,7,BN,Adrucil,202632
3,7,BN,Afrezza,1543203
3,7,BN,Aktipak,1876665
3,7,BN,Akynzeo,1552344
3,7,BN,Ala Seb,880408
3,7,BN,Alavert,352401
3,7,BN,Albenza,151717
3,7,BN,Albuked,1117552
3,7,BN,Aleve-D,849730
3,7,BN,Alkeran,151325
3,7,BN,Allegra,324026
3,7,BN,Alocril,262233
3,7,BN,Aloprim,261446
3,7,BN,Altabax,716664
3,7,BN,Altreno,2055004
3,7,BN,Alvesco,356739
3,7,BN,Ammonul,598000
3,7,BN,Ana-Lex,1012324
3,7,BN,Anaprox,202399
3,7,BN,Anasept,1086023
3,7,BN,Anaspaz,769
3,7,BN,Anbesol,153287
3,7,BN,Ancobon,227633
3,7,BN,Andexxa,2045130
3,7,BN,Android,731594
3,7,BN,Animi-3,607120
3,7,BN,Anzemet,215357
3,7,BN,Aplisol,227357
3,7,BN,Aptivus,614593
3,7,BN,Aralast,542373
3,7,BN,Aranesp,337045
3,7,BN,Arcapta,1114330
3,7,BN,Arestin,352444
3,7,BN,Aricept,135446
3,7,BN,Arixtra,322155
3,7,BN,Arnuity,1547650
3,7,BN,Arranon,613324
3,7,BN,Arzerra,876301
3,7,BN,Ascarel,215422
3,7,BN,Asceniv,2123038
3,7,BN,Asclera,968174
3,7,BN,Asmanex,616812
3,7,BN,Astelin,215453
3,7,BN,Astepro,824962
3,7,BN,Atacand,215458
3,7,BN,Atralin,728470
3,7,BN,Atridox,323556
3,7,BN,Atripla,643067
3,7,BN,Atropen,404863
3,7,BN,Avagard,1089997
3,7,BN,Avastin,337521
3,7,BN,Avidoxy,830602
3,7,BN,Avodart,352453
3,7,BN,Axid AR,215493
3,7,BN,Ayvakit,2272113
3,7,BN,Azactam,202561
3,7,BN,Azilect,635985
3,7,BN,Baci-IM,215534
3,7,BN,Bactine,215543
3,7,BN,Baqsimi,2180667
3,7,BN,Baxdela,1927668
3,7,BN,Bebulin,1111431
3,7,BN,Beelith,261459
3,7,BN,Belbuca,1716058
3,7,BN,Bendeka,1726098
3,7,BN,BeneFIX,669370
3,7,BN,Benicar,327503
3,7,BN,Bepreve,863039
3,7,BN,Betagan,151434
3,7,BN,Betimol,215672
3,7,BN,Bevespi,1790640
3,7,BN,Bexsero,1601403
3,7,BN,Biclora,1358160
3,7,BN,Binosto,1248078
3,7,BN,Bionect,607707
3,7,BN,Bivigam,1364424
3,7,BN,Bosulif,1307625
3,7,BN,Bridion,1726993
3,7,BN,Brovana,669390
3,7,BN,Butisol,1251601
3,7,BN,Cablivi,2110610
3,7,BN,Calagel,794924
3,7,BN,Capacet,1100904
3,7,BN,Cardene,151490
3,7,BN,Cardura,196468
3,7,BN,Casodex,151495
3,7,BN,Cefotan,2185
3,7,BN,Ceo-Two,636183
3,7,BN,Cepacol,2229
3,7,BN,CerAxon,997606
3,7,BN,Cesamet,385716
3,7,BN,Cetafen,1358830
3,7,BN,Ciloxan,203565
3,7,BN,Cinqair,1746894
3,7,BN,Citroma,216074
3,7,BN,Cleocin,202862
3,7,BN,Climara,323984
3,7,BN,Coartem,718834
3,7,BN,Colazal,284700
3,7,BN,Copegus,352555
3,7,BN,Cortaid,216234
3,7,BN,Corzide,1372756
3,7,BN,Cosamin,1046235
3,7,BN,Crinone,153581
3,7,BN,Cubicin,404965
3,7,BN,Cuvitru,1813407
3,7,BN,Cuvposa,999962
3,7,BN,Dacogen,636242
3,7,BN,Dayvigo,2272409
3,7,BN,Demadex,71974
3,7,BN,Demerol,282381
3,7,BN,Denavir,216450
3,7,BN,Depacon,216458
3,7,BN,Derifil,216471
3,7,BN,Desenex,216493
3,7,BN,Desitin,216498
3,7,BN,Desowen,216501
3,7,BN,Desquam,992482
3,7,BN,Diastat,216586
3,7,BN,Dificid,1111107
3,7,BN,DigiFab,404997
3,7,BN,Digitek,261504
3,7,BN,Divigel,722259
3,7,BN,Docusol,226635
3,7,BN,Dojolvi,2383556
3,7,BN,DORIBAX,744809
3,7,BN,Dovonex,216731
3,7,BN,Duaklir,2205095
3,7,BN,Duetact,647208
3,7,BN,Duofilm,49326
3,7,BN,Durezol,802597
3,7,BN,Durlaza,1665357
3,7,BN,Duzallo,1944780
3,7,BN,Dyazide,23742
3,7,BN,EContra,1600597
3,7,BN,Ecotrin,202554
3,7,BN,Ecpirin,1001473
3,7,BN,Eczemin,1233204
3,7,BN,Edecrin,151689
3,7,BN,Edurant,1102274
3,7,BN,Effexor,151692
3,7,BN,Effient,855813
3,7,BN,Egrifta,1044588
3,7,BN,Elelyso,1291614
3,7,BN,Elestat,402323
3,7,BN,Eligard,352619
3,7,BN,Eliphos,830639
3,7,BN,Ellence,203766
3,7,BN,Elmiron,155043
3,7,BN,Emetrol,92588
3,7,BN,Emflaza,1870945
3,7,BN,Emtriva,383858
3,7,BN,Enablex,397392
3,7,BN,Endocet,216903
3,7,BN,Enhertu,2267577
3,7,BN,Entereg,482748
3,7,BN,Entyvio,1538138
3,7,BN,Epclusa,1799213
3,7,BN,Epiflur,894943
3,7,BN,Epzicom,497184
3,7,BN,Erbitux,355460
3,7,BN,Ergomar,203328
3,7,BN,Ertaczo,405050
3,7,BN,Esbriet,1592280
3,7,BN,Estrace,202619
3,7,BN,Evamist,728119
3,7,BN,Evenity,2123186
3,7,BN,Evoclin,544738
3,7,BN,Exaprin,1358848
3,7,BN,Exforge,722127
3,7,BN,Exoderm,405060
3,7,BN,Exparel,1191509
3,7,BN,Ezallor,2167558
3,7,BN,Factive,402085
3,7,BN,Farxiga,1486972
3,7,BN,Fasenra,1989105
3,7,BN,Fazaclo,542974
3,7,BN,Feldene,197288
3,7,BN,Fentora,668619
3,7,BN,Ferocon,1087205
3,7,BN,Fetroja,2265707
3,7,BN,Fetzima,1433218
3,7,BN,Flonase,83373
3,7,BN,Focalin,352654
3,7,BN,Folacin,202634
3,7,BN,Folitab,861069
3,7,BN,Forfivo,1232586
3,7,BN,Fosamax,114265
3,7,BN,Fungoid,217221
3,7,BN,Fusilev,804688
3,7,BN,Gamunex,471329
3,7,BN,Gavilax,876188
3,7,BN,Gel-One,1369806
3,7,BN,Gelusil,25689
3,7,BN,GenTeal,217332
3,7,BN,Genvoya,1721614
3,7,BN,Gilenya,1012896
3,7,BN,Glassia,997779
3,7,BN,Glatopa,1654626
3,7,BN,Gleevec,282386
